timestamp,id_segmen,direction,speed_kmh,free_flow_speed_kmh,volume_veh_per_jam,congestion_index,source,quality_flag,is_simulation
2026-09-04T18:00:00+07:00,S10,forward,33.5,45,372,0.47,SURVEI_SIMULASI,ok,True
2026-09-04T19:00:00+07:00,S10,forward,35.1,45,321,0.4,SURVEI_SIMULASI,ok,True
2026-09-05T06:00:00+07:00,S10,forward,37.3,45,250,0.31,SURVEI_SIMULASI,ok,True
2026-09-05T07:00:00+07:00,S10,forward,34.3,45,347,0.43,SURVEI_SIMULASI,ok,True
2026-09-05T08:00:00+07:00,S10,forward,33.5,45,371,0.46,SURVEI_SIMULASI,ok,True
2026-09-05T09:00:00+07:00,S10,forward,32.7,45,399,0.5,SURVEI_SIMULASI,ok,True
2026-09-05T10:00:00+07:00,S10,forward,37.4,45,247,0.31,SURVEI_SIMULASI,ok,True
2026-09-05T11:00:00+07:00,S10,forward,38.1,45,224,0.28,SURVEI_SIMULASI,ok,True
2026-09-05T12:00:00+07:00,S10,forward,38.9,45,196,0.24,SURVEI_SIMULASI,ok,True
2026-09-05T13:00:00+07:00,S10,forward,39.1,45,192,0.24,SURVEI_SIMULASI,ok,True
2026-09-05T14:00:00+07:00,S10,forward,37.2,45,253,0.32,SURVEI_SIMULASI,ok,True
2026-09-05T15:00:00+07:00,S10,forward,37.9,45,231,0.29,SURVEI_SIMULASI,ok,True
2026-09-05T16:00:00+07:00,S10,forward,15.7,45,555,0.69,SURVEI_SIMULASI,penerima_pengalihan,True
2026-09-05T17:00:00+07:00,S10,forward,14.4,45,631,0.79,SURVEI_SIMULASI,penerima_pengalihan,True
2026-09-05T18:00:00+07:00,S10,forward,33.9,45,359,0.45,SURVEI_SIMULASI,ok,True
2026-09-05T19:00:00+07:00,S10,forward,33.6,45,367,0.46,SURVEI_SIMULASI,ok,True
2026-09-06T06:00:00+07:00,S10,forward,38.8,45,201,0.25,SURVEI_SIMULASI,ok,True
2026-09-06T07:00:00+07:00,S10,forward,35.1,45,320,0.4,SURVEI_SIMULASI,ok,True
2026-09-06T08:00:00+07:00,S10,forward,34.0,45,357,0.45,SURVEI_SIMULASI,ok,True
2026-09-06T09:00:00+07:00,S10,forward,34.9,45,326,0.41,SURVEI_SIMULASI,ok,True
2026-09-06T10:00:00+07:00,S10,forward,38.2,45,221,0.28,SURVEI_SIMULASI,ok,True
2026-09-06T11:00:00+07:00,S10,forward,38.2,45,220,0.27,SURVEI_SIMULASI,ok,True
2026-09-06T12:00:00+07:00,S10,forward,39.5,45,179,0.22,SURVEI_SIMULASI,ok,True
2026-09-06T13:00:00+07:00,S10,forward,39.7,45,172,0.21,SURVEI_SIMULASI,ok,True
2026-09-06T14:00:00+07:00,S10,forward,38.0,45,227,0.28,SURVEI_SIMULASI,ok,True
2026-09-06T15:00:00+07:00,S10,forward,39.1,45,190,0.24,SURVEI_SIMULASI,ok,True
2026-09-06T16:00:00+07:00,S10,forward,21.3,45,440,0.55,SURVEI_SIMULASI,penerima_pengalihan,True
2026-09-06T17:00:00+07:00,S10,forward,22.0,45,407,0.51,SURVEI_SIMULASI,penerima_pengalihan,True
2026-09-06T18:00:00+07:00,S10,forward,36.3,45,280,0.35,SURVEI_SIMULASI,ok,True
2026-09-06T19:00:00+07:00,S10,forward,35.2,45,318,0.4,SURVEI_SIMULASI,ok,True
2026-09-07T06:00:00+07:00,S10,forward,38.3,45,218,0.27,SURVEI_SIMULASI,ok,True
2026-09-07T07:00:00+07:00,S10,forward,35.5,45,306,0.38,SURVEI_SIMULASI,ok,True
2026-09-07T08:00:00+07:00,S10,forward,34.7,45,334,0.42,SURVEI_SIMULASI,ok,True
2026-09-07T09:00:00+07:00,S10,forward,34.7,45,334,0.42,SURVEI_SIMULASI,ok,True
2026-09-07T10:00:00+07:00,S10,forward,38.3,45,216,0.27,SURVEI_SIMULASI,ok,True
2026-09-07T11:00:00+07:00,S10,forward,38.1,45,223,0.28,SURVEI_SIMULASI,ok,True
2026-09-07T12:00:00+07:00,S10,forward,39.6,45,174,0.22,SURVEI_SIMULASI,ok,True
2026-09-07T13:00:00+07:00,S10,forward,39.2,45,186,0.23,SURVEI_SIMULASI,ok,True
2026-09-07T14:00:00+07:00,S10,forward,38.6,45,207,0.26,SURVEI_SIMULASI,ok,True
2026-09-07T15:00:00+07:00,S10,forward,38.9,45,199,0.25,SURVEI_SIMULASI,ok,True
2026-09-07T16:00:00+07:00,S10,forward,21.4,45,439,0.55,SURVEI_SIMULASI,penerima_pengalihan,True
2026-09-07T17:00:00+07:00,S10,forward,22.2,45,399,0.5,SURVEI_SIMULASI,penerima_pengalihan,True
2026-09-07T18:00:00+07:00,S10,forward,35.7,45,301,0.38,SURVEI_SIMULASI,ok,True
2026-09-07T19:00:00+07:00,S10,forward,36.3,45,281,0.35,SURVEI_SIMULASI,ok,True
2026-09-01T06:00:00+07:00,S10,reverse,38.0,45,227,0.28,SURVEI_SIMULASI,ok,True
2026-09-01T07:00:00+07:00,S10,reverse,32.9,45,390,0.49,SURVEI_SIMULASI,ok,True
2026-09-01T08:00:00+07:00,S10,reverse,34.6,45,337,0.42,SURVEI_SIMULASI,ok,True
2026-09-01T09:00:00+07:00,S10,reverse,34.3,45,346,0.43,SURVEI_SIMULASI,ok,True
2026-09-01T10:00:00+07:00,S10,reverse,38.0,45,227,0.28,SURVEI_SIMULASI,ok,True
2026-09-01T11:00:00+07:00,S10,reverse,37.5,45,241,0.3,SURVEI_SIMULASI,ok,True
2026-09-01T12:00:00+07:00,S10,reverse,38.6,45,205,0.26,SURVEI_SIMULASI,ok,True
2026-09-01T13:00:00+07:00,S10,reverse,38.6,45,208,0.26,SURVEI_SIMULASI,ok,True
2026-09-01T14:00:00+07:00,S10,reverse,37.4,45,244,0.31,SURVEI_SIMULASI,ok,True
2026-09-01T15:00:00+07:00,S10,reverse,37.9,45,229,0.29,SURVEI_SIMULASI,ok,True
2026-09-01T16:00:00+07:00,S10,reverse,34.6,45,337,0.42,SURVEI_SIMULASI,ok,True
2026-09-01T17:00:00+07:00,S10,reverse,35.1,45,319,0.4,SURVEI_SIMULASI,ok,True
2026-09-01T18:00:00+07:00,S10,reverse,33.3,45,377,0.47,SURVEI_SIMULASI,ok,True
2026-09-01T19:00:00+07:00,S10,reverse,34.9,45,325,0.41,SURVEI_SIMULASI,ok,True
2026-09-02T06:00:00+07:00,S10,reverse,37.6,45,238,0.3,SURVEI_SIMULASI,ok,True
2026-09-02T07:00:00+07:00,S10,reverse,33.5,45,373,0.47,SURVEI_SIMULASI,ok,True
2026-09-02T08:00:00+07:00,S10,reverse,32.9,45,392,0.49,SURVEI_SIMULASI,ok,True
2026-09-02T09:00:00+07:00,S10,reverse,33.9,45,360,0.45,SURVEI_SIMULASI,ok,True
2026-09-02T10:00:00+07:00,S10,reverse,37.4,45,245,0.31,SURVEI_SIMULASI,ok,True
2026-09-02T11:00:00+07:00,S10,reverse,37.9,45,230,0.29,SURVEI_SIMULASI,ok,True
2026-09-02T12:00:00+07:00,S10,reverse,39.0,45,193,0.24,SURVEI_SIMULASI,ok,True
2026-09-02T13:00:00+07:00,S10,reverse,38.7,45,203,0.25,SURVEI_SIMULASI,ok,True
2026-09-02T14:00:00+07:00,S10,reverse,37.6,45,240,0.3,SURVEI_SIMULASI,ok,True
2026-09-02T15:00:00+07:00,S10,reverse,37.5,45,241,0.3,SURVEI_SIMULASI,ok,True
2026-09-02T16:00:00+07:00,S10,reverse,33.8,45,361,0.45,SURVEI_SIMULASI,ok,True
2026-09-02T17:00:00+07:00,S10,reverse,34.1,45,351,0.44,SURVEI_SIMULASI,ok,True
2026-09-02T18:00:00+07:00,S10,reverse,34.6,45,337,0.42,SURVEI_SIMULASI,ok,True
2026-09-02T19:00:00+07:00,S10,reverse,34.6,45,335,0.42,SURVEI_SIMULASI,ok,True
2026-09-08T06:00:00+07:00,S10,reverse,38.1,45,224,0.28,SURVEI_SIMULASI,ok,True
2026-09-08T07:00:00+07:00,S10,reverse,33.6,45,369,0.46,SURVEI_SIMULASI,ok,True
2026-09-08T08:00:00+07:00,S10,reverse,32.8,45,394,0.49,SURVEI_SIMULASI,ok,True
2026-09-08T09:00:00+07:00,S10,reverse,32.7,45,398,0.5,SURVEI_SIMULASI,ok,True
2026-09-08T10:00:00+07:00,S10,reverse,38.5,45,209,0.26,SURVEI_SIMULASI,ok,True
2026-09-08T11:00:00+07:00,S10,reverse,37.5,45,243,0.3,SURVEI_SIMULASI,ok,True
2026-09-08T12:00:00+07:00,S10,reverse,38.9,45,198,0.25,SURVEI_SIMULASI,ok,True
2026-09-08T13:00:00+07:00,S10,reverse,38.8,45,200,0.25,SURVEI_SIMULASI,ok,True
2026-09-08T14:00:00+07:00,S10,reverse,38.0,45,225,0.28,SURVEI_SIMULASI,ok,True
2026-09-08T15:00:00+07:00,S10,reverse,37.2,45,253,0.32,SURVEI_SIMULASI,ok,True
2026-09-08T16:00:00+07:00,S10,reverse,34.5,45,340,0.42,SURVEI_SIMULASI,ok,True
2026-09-08T17:00:00+07:00,S10,reverse,35.3,45,315,0.39,SURVEI_SIMULASI,ok,True
2026-09-08T18:00:00+07:00,S10,reverse,33.3,45,379,0.47,SURVEI_SIMULASI,ok,True
2026-09-08T19:00:00+07:00,S10,reverse,34.0,45,355,0.44,SURVEI_SIMULASI,ok,True
2026-09-09T06:00:00+07:00,S10,reverse,38.0,45,228,0.28,SURVEI_SIMULASI,ok,True
2026-09-09T07:00:00+07:00,S10,reverse,32.7,45,396,0.5,SURVEI_SIMULASI,ok,True
2026-09-09T08:00:00+07:00,S10,reverse,34.3,45,346,0.43,SURVEI_SIMULASI,ok,True
2026-09-09T09:00:00+07:00,S10,reverse,33.5,45,370,0.46,SURVEI_SIMULASI,ok,True
2026-09-09T10:00:00+07:00,S10,reverse,37.7,45,236,0.3,SURVEI_SIMULASI,ok,True
2026-09-09T11:00:00+07:00,S10,reverse,37.3,45,248,0.31,SURVEI_SIMULASI,ok,True
2026-09-09T12:00:00+07:00,S10,reverse,38.1,45,222,0.28,SURVEI_SIMULASI,ok,True
2026-09-09T13:00:00+07:00,S10,reverse,38.9,45,197,0.25,SURVEI_SIMULASI,ok,True
2026-09-09T14:00:00+07:00,S10,reverse,38.2,45,220,0.28,SURVEI_SIMULASI,ok,True
2026-09-09T15:00:00+07:00,S10,reverse,38.0,45,227,0.28,SURVEI_SIMULASI,ok,True
2026-09-09T16:00:00+07:00,S10,reverse,33.3,45,378,0.47,SURVEI_SIMULASI,ok,True
2026-09-09T17:00:00+07:00,S10,reverse,34.5,45,340,0.43,SURVEI_SIMULASI,ok,True
2026-09-09T18:00:00+07:00,S10,reverse,35.3,45,314,0.39,SURVEI_SIMULASI,ok,True
2026-09-09T19:00:00+07:00,S10,reverse,33.7,45,365,0.46,SURVEI_SIMULASI,ok,True
2026-09-03T06:00:00+07:00,S10,reverse,37.6,45,240,0.3,SURVEI_SIMULASI,ok,True
2026-09-03T07:00:00+07:00,S10,reverse,34.6,45,336,0.42,SURVEI_SIMULASI,ok,True
2026-09-03T08:00:00+07:00,S10,reverse,32.8,45,395,0.49,SURVEI_SIMULASI,ok,True
2026-09-03T09:00:00+07:00,S10,reverse,33.6,45,368,0.46,SURVEI_SIMULASI,ok,True
2026-09-03T10:00:00+07:00,S10,reverse,38.1,45,223,0.28,SURVEI_SIMULASI,ok,True
2026-09-03T11:00:00+07:00,S10,reverse,38.3,45,218,0.27,SURVEI_SIMULASI,ok,True
2026-09-03T12:00:00+07:00,S10,reverse,38.1,45,222,0.28,SURVEI_SIMULASI,ok,True
2026-09-03T13:00:00+07:00,S10,reverse,38.0,45,227,0.28,SURVEI_SIMULASI,ok,True
2026-09-03T14:00:00+07:00,S10,reverse,37.3,45,249,0.31,SURVEI_SIMULASI,ok,True
2026-09-03T15:00:00+07:00,S10,reverse,37.6,45,239,0.3,SURVEI_SIMULASI,ok,True
2026-09-03T16:00:00+07:00,S10,reverse,15.3,45,579,0.72,SURVEI_SIMULASI,penerima_pengalihan,True
2026-09-03T17:00:00+07:00,S10,reverse,15.9,45,545,0.68,SURVEI_SIMULASI,penerima_pengalihan,True
2026-09-03T18:00:00+07:00,S10,reverse,33.5,45,370,0.46,SURVEI_SIMULASI,ok,True
2026-09-03T19:00:00+07:00,S10,reverse,34.5,45,338,0.42,SURVEI_SIMULASI,ok,True
2026-09-04T06:00:00+07:00,S10,reverse,38.1,45,222,0.28,SURVEI_SIMULASI,ok,True
2026-09-04T07:00:00+07:00,S10,reverse,34.1,45,351,0.44,SURVEI_SIMULASI,ok,True
2026-09-04T08:00:00+07:00,S10,reverse,33.6,45,368,0.46,SURVEI_SIMULASI,ok,True
2026-09-04T09:00:00+07:00,S10,reverse,33.5,45,372,0.46,SURVEI_SIMULASI,ok,True
2026-09-04T10:00:00+07:00,S10,reverse,37.2,45,252,0.32,SURVEI_SIMULASI,ok,True
2026-09-04T11:00:00+07:00,S10,reverse,38.2,45,220,0.27,SURVEI_SIMULASI,ok,True
2026-09-04T12:00:00+07:00,S10,reverse,38.3,45,217,0.27,SURVEI_SIMULASI,ok,True
2026-09-04T13:00:00+07:00,S10,reverse,38.4,45,213,0.27,SURVEI_SIMULASI,ok,True
2026-09-04T14:00:00+07:00,S10,reverse,37.7,45,234,0.29,SURVEI_SIMULASI,ok,True
2026-09-04T15:00:00+07:00,S10,reverse,37.4,45,246,0.31,SURVEI_SIMULASI,ok,True
2026-09-04T16:00:00+07:00,S10,reverse,15.0,45,594,0.74,SURVEI_SIMULASI,penerima_pengalihan,True
2026-09-04T17:00:00+07:00,S10,reverse,14.9,45,598,0.75,SURVEI_SIMULASI,penerima_pengalihan,True
2026-09-04T18:00:00+07:00,S10,reverse,33.6,45,368,0.46,SURVEI_SIMULASI,ok,True
2026-09-04T19:00:00+07:00,S10,reverse,34.7,45,332,0.41,SURVEI_SIMULASI,ok,True
2026-09-05T06:00:00+07:00,S10,reverse,37.3,45,248,0.31,SURVEI_SIMULASI,ok,True
2026-09-05T07:00:00+07:00,S10,reverse,34.6,45,336,0.42,SURVEI_SIMULASI,ok,True
2026-09-05T08:00:00+07:00,S10,reverse,34.5,45,340,0.42,SURVEI_SIMULASI,ok,True
2026-09-05T09:00:00+07:00,S10,reverse,33.0,45,388,0.48,SURVEI_SIMULASI,ok,True
2026-09-05T10:00:00+07:00,S10,reverse,38.1,45,224,0.28,SURVEI_SIMULASI,ok,True
2026-09-05T11:00:00+07:00,S10,reverse,37.6,45,240,0.3,SURVEI_SIMULASI,ok,True
2026-09-05T12:00:00+07:00,S10,reverse,38.8,45,202,0.25,SURVEI_SIMULASI,ok,True
2026-09-05T13:00:00+07:00,S10,reverse,39.1,45,190,0.24,SURVEI_SIMULASI,ok,True
2026-09-05T14:00:00+07:00,S10,reverse,38.1,45,222,0.28,SURVEI_SIMULASI,ok,True
2026-09-05T15:00:00+07:00,S10,reverse,37.9,45,231,0.29,SURVEI_SIMULASI,ok,True
2026-09-05T16:00:00+07:00,S10,reverse,14.5,45,624,0.78,SURVEI_SIMULASI,penerima_pengalihan,True
2026-09-05T17:00:00+07:00,S10,reverse,16.1,45,534,0.67,SURVEI_SIMULASI,penerima_pengalihan,True
2026-09-05T18:00:00+07:00,S10,reverse,33.6,45,369,0.46,SURVEI_SIMULASI,ok,True
2026-09-05T19:00:00+07:00,S10,reverse,35.4,45,311,0.39,SURVEI_SIMULASI,ok,True
2026-09-06T06:00:00+07:00,S10,reverse,38.6,45,207,0.26,SURVEI_SIMULASI,ok,True
2026-09-06T07:00:00+07:00,S10,reverse,35.5,45,307,0.38,SURVEI_SIMULASI,ok,True
2026-09-06T08:00:00+07:00,S10,reverse,34.4,45,342,0.43,SURVEI_SIMULASI,ok,True
2026-09-06T09:00:00+07:00,S10,reverse,34.9,45,325,0.41,SURVEI_SIMULASI,ok,True
2026-09-06T10:00:00+07:00,S10,reverse,38.0,45,227,0.28,SURVEI_SIMULASI,ok,True
2026-09-06T11:00:00+07:00,S10,reverse,38.0,45,228,0.28,SURVEI_SIMULASI,ok,True
2026-09-06T12:00:00+07:00,S10,reverse,39.0,45,193,0.24,SURVEI_SIMULASI,ok,True
2026-09-06T13:00:00+07:00,S10,reverse,39.3,45,183,0.23,SURVEI_SIMULASI,ok,True
2026-09-06T14:00:00+07:00,S10,reverse,38.6,45,208,0.26,SURVEI_SIMULASI,ok,True
2026-09-06T15:00:00+07:00,S10,reverse,39.0,45,194,0.24,SURVEI_SIMULASI,ok,True
2026-09-06T16:00:00+07:00,S10,reverse,22.4,45,391,0.49,SURVEI_SIMULASI,penerima_pengalihan,True
2026-09-06T17:00:00+07:00,S10,reverse,21.9,45,412,0.51,SURVEI_SIMULASI,penerima_pengalihan,True
2026-09-06T18:00:00+07:00,S10,reverse,35.0,45,323,0.4,SURVEI_SIMULASI,ok,True
2026-09-06T19:00:00+07:00,S10,reverse,34.5,45,340,0.43,SURVEI_SIMULASI,ok,True
2026-09-07T06:00:00+07:00,S10,reverse,38.7,45,203,0.25,SURVEI_SIMULASI,ok,True
2026-09-07T07:00:00+07:00,S10,reverse,35.1,45,320,0.4,SURVEI_SIMULASI,ok,True
2026-09-07T08:00:00+07:00,S10,reverse,35.7,45,300,0.37,SURVEI_SIMULASI,ok,True
2026-09-07T09:00:00+07:00,S10,reverse,35.0,45,322,0.4,SURVEI_SIMULASI,ok,True
2026-09-07T10:00:00+07:00,S10,reverse,38.9,45,196,0.24,SURVEI_SIMULASI,ok,True
2026-09-07T11:00:00+07:00,S10,reverse,39.2,45,188,0.23,SURVEI_SIMULASI,ok,True
2026-09-07T12:00:00+07:00,S10,reverse,39.0,45,194,0.24,SURVEI_SIMULASI,ok,True
2026-09-07T13:00:00+07:00,S10,reverse,38.7,45,204,0.26,SURVEI_SIMULASI,ok,True
2026-09-07T14:00:00+07:00,S10,reverse,38.9,45,197,0.25,SURVEI_SIMULASI,ok,True
2026-09-07T15:00:00+07:00,S10,reverse,38.4,45,215,0.27,SURVEI_SIMULASI,ok,True
2026-09-07T16:00:00+07:00,S10,reverse,22.3,45,396,0.5,SURVEI_SIMULASI,penerima_pengalihan,True
2026-09-07T17:00:00+07:00,S10,reverse,21.1,45,451,0.56,SURVEI_SIMULASI,penerima_pengalihan,True
2026-09-07T18:00:00+07:00,S10,reverse,36.3,45,282,0.35,SURVEI_SIMULASI,ok,True
2026-09-07T19:00:00+07:00,S10,reverse,34.7,45,333,0.42,SURVEI_SIMULASI,ok,True
2026-09-01T06:00:00+07:00,S11,forward,37.6,45,241,0.3,SURVEI_SIMULASI,ok,True
2026-09-01T07:00:00+07:00,S11,forward,32.9,45,392,0.49,SURVEI_SIMULASI,ok,True
2026-09-01T08:00:00+07:00,S11,forward,34.0,45,355,0.44,SURVEI_SIMULASI,ok,True
2026-09-01T09:00:00+07:00,S11,forward,33.0,45,388,0.49,SURVEI_SIMULASI,ok,True
2026-09-01T10:00:00+07:00,S11,forward,37.7,45,235,0.29,SURVEI_SIMULASI,ok,True
2026-09-01T11:00:00+07:00,S11,forward,37.5,45,243,0.3,SURVEI_SIMULASI,ok,True
2026-09-01T12:00:00+07:00,S11,forward,38.1,45,223,0.28,SURVEI_SIMULASI,ok,True
2026-09-01T13:00:00+07:00,S11,forward,38.0,45,227,0.28,SURVEI_SIMULASI,ok,True
2026-09-01T14:00:00+07:00,S11,forward,38.0,45,227,0.28,SURVEI_SIMULASI,ok,True
2026-09-01T15:00:00+07:00,S11,forward,37.0,45,258,0.32,SURVEI_SIMULASI,ok,True
2026-09-01T16:00:00+07:00,S11,forward,33.9,45,358,0.45,SURVEI_SIMULASI,ok,True
2026-09-01T17:00:00+07:00,S11,forward,34.5,45,340,0.43,SURVEI_SIMULASI,ok,True
2026-09-01T18:00:00+07:00,S11,forward,33.8,45,362,0.45,SURVEI_SIMULASI,ok,True
2026-09-01T19:00:00+07:00,S11,forward,33.9,45,359,0.45,SURVEI_SIMULASI,ok,True
2026-09-02T06:00:00+07:00,S11,forward,37.0,45,259,0.32,SURVEI_SIMULASI,ok,True
2026-09-02T07:00:00+07:00,S11,forward,33.4,45,376,0.47,SURVEI_SIMULASI,ok,True
2026-09-02T08:00:00+07:00,S11,forward,34.0,45,357,0.45,SURVEI_SIMULASI,ok,True
2026-09-02T09:00:00+07:00,S11,forward,34.1,45,351,0.44,SURVEI_SIMULASI,ok,True
2026-09-02T10:00:00+07:00,S11,forward,37.8,45,231,0.29,SURVEI_SIMULASI,ok,True
2026-09-02T11:00:00+07:00,S11,forward,37.0,45,258,0.32,SURVEI_SIMULASI,ok,True
2026-09-02T12:00:00+07:00,S11,forward,39.0,45,194,0.24,SURVEI_SIMULASI,ok,True
2026-09-02T13:00:00+07:00,S11,forward,38.1,45,222,0.28,SURVEI_SIMULASI,ok,True
2026-09-02T14:00:00+07:00,S11,forward,37.6,45,238,0.3,SURVEI_SIMULASI,ok,True
2026-09-02T15:00:00+07:00,S11,forward,38.0,45,228,0.28,SURVEI_SIMULASI,ok,True
2026-09-02T16:00:00+07:00,S11,forward,34.5,45,340,0.42,SURVEI_SIMULASI,ok,True
2026-09-02T17:00:00+07:00,S11,forward,34.6,45,336,0.42,SURVEI_SIMULASI,ok,True
2026-09-02T18:00:00+07:00,S11,forward,34.5,45,338,0.42,SURVEI_SIMULASI,ok,True
2026-09-02T19:00:00+07:00,S11,forward,33.6,45,368,0.46,SURVEI_SIMULASI,ok,True
2026-09-08T06:00:00+07:00,S11,forward,37.9,45,228,0.29,SURVEI_SIMULASI,ok,True
2026-09-08T07:00:00+07:00,S11,forward,32.7,45,398,0.5,SURVEI_SIMULASI,ok,True
2026-09-08T08:00:00+07:00,S11,forward,33.9,45,359,0.45,SURVEI_SIMULASI,ok,True
2026-09-08T09:00:00+07:00,S11,forward,32.1,45,416,0.52,SURVEI_SIMULASI,ok,True
2026-09-08T10:00:00+07:00,S11,forward,37.1,45,256,0.32,SURVEI_SIMULASI,ok,True
2026-09-08T11:00:00+07:00,S11,forward,38.2,45,220,0.28,SURVEI_SIMULASI,ok,True
2026-09-08T12:00:00+07:00,S11,forward,38.8,45,201,0.25,SURVEI_SIMULASI,ok,True
2026-09-08T13:00:00+07:00,S11,forward,38.6,45,206,0.26,SURVEI_SIMULASI,ok,True
2026-09-08T14:00:00+07:00,S11,forward,37.3,45,250,0.31,SURVEI_SIMULASI,ok,True
2026-09-08T15:00:00+07:00,S11,forward,37.6,45,241,0.3,SURVEI_SIMULASI,ok,True
2026-09-08T16:00:00+07:00,S11,forward,34.7,45,332,0.41,SURVEI_SIMULASI,ok,True
2026-09-08T17:00:00+07:00,S11,forward,34.6,45,336,0.42,SURVEI_SIMULASI,ok,True
2026-09-08T18:00:00+07:00,S11,forward,33.6,45,370,0.46,SURVEI_SIMULASI,ok,True
2026-09-08T19:00:00+07:00,S11,forward,34.0,45,355,0.44,SURVEI_SIMULASI,ok,True
2026-09-09T06:00:00+07:00,S11,forward,37.5,45,244,0.3,SURVEI_SIMULASI,ok,True
2026-09-09T07:00:00+07:00,S11,forward,33.4,45,376,0.47,SURVEI_SIMULASI,ok,True
2026-09-09T08:00:00+07:00,S11,forward,33.2,45,381,0.48,SURVEI_SIMULASI,ok,True
2026-09-09T09:00:00+07:00,S11,forward,32.9,45,391,0.49,SURVEI_SIMULASI,ok,True
2026-09-09T10:00:00+07:00,S11,forward,37.6,45,240,0.3,SURVEI_SIMULASI,ok,True
2026-09-09T11:00:00+07:00,S11,forward,38.1,45,222,0.28,SURVEI_SIMULASI,ok,True
2026-09-09T12:00:00+07:00,S11,forward,38.3,45,217,0.27,SURVEI_SIMULASI,ok,True
2026-09-09T13:00:00+07:00,S11,forward,38.9,45,198,0.25,SURVEI_SIMULASI,ok,True
2026-09-09T14:00:00+07:00,S11,forward,38.0,45,225,0.28,SURVEI_SIMULASI,ok,True
2026-09-09T15:00:00+07:00,S11,forward,37.2,45,253,0.32,SURVEI_SIMULASI,ok,True
2026-09-09T16:00:00+07:00,S11,forward,34.6,45,337,0.42,SURVEI_SIMULASI,ok,True
2026-09-09T17:00:00+07:00,S11,forward,32.9,45,390,0.49,SURVEI_SIMULASI,ok,True
2026-09-09T18:00:00+07:00,S11,forward,34.9,45,328,0.41,SURVEI_SIMULASI,ok,True
2026-09-09T19:00:00+07:00,S11,forward,33.9,45,360,0.45,SURVEI_SIMULASI,ok,True
2026-09-03T06:00:00+07:00,S11,forward,38.2,45,219,0.27,SURVEI_SIMULASI,ok,True
2026-09-03T07:00:00+07:00,S11,forward,32.7,45,398,0.5,SURVEI_SIMULASI,ok,True
2026-09-03T08:00:00+07:00,S11,forward,32.1,45,418,0.52,SURVEI_SIMULASI,ok,True
2026-09-03T09:00:00+07:00,S11,forward,32.9,45,392,0.49,SURVEI_SIMULASI,ok,True
2026-09-03T10:00:00+07:00,S11,forward,38.2,45,219,0.27,SURVEI_SIMULASI,ok,True
2026-09-03T11:00:00+07:00,S11,forward,37.6,45,238,0.3,SURVEI_SIMULASI,ok,True
2026-09-03T12:00:00+07:00,S11,forward,38.1,45,224,0.28,SURVEI_SIMULASI,ok,True
2026-09-03T13:00:00+07:00,S11,forward,37.9,45,228,0.28,SURVEI_SIMULASI,ok,True
2026-09-03T14:00:00+07:00,S11,forward,37.1,45,255,0.32,SURVEI_SIMULASI,ok,True
2026-09-03T15:00:00+07:00,S11,forward,37.6,45,238,0.3,SURVEI_SIMULASI,ok,True
2026-09-03T16:00:00+07:00,S11,forward,27.3,45,392,0.49,SURVEI_SIMULASI,penerima_pengalihan,True
2026-09-03T17:00:00+07:00,S11,forward,26.1,45,438,0.55,SURVEI_SIMULASI,penerima_pengalihan,True
2026-09-03T18:00:00+07:00,S11,forward,34.1,45,352,0.44,SURVEI_SIMULASI,ok,True
2026-09-03T19:00:00+07:00,S11,forward,34.1,45,351,0.44,SURVEI_SIMULASI,ok,True
2026-09-04T06:00:00+07:00,S11,forward,37.0,45,259,0.32,SURVEI_SIMULASI,ok,True
2026-09-04T07:00:00+07:00,S11,forward,33.2,45,381,0.48,SURVEI_SIMULASI,ok,True
2026-09-04T08:00:00+07:00,S11,forward,32.8,45,395,0.49,SURVEI_SIMULASI,ok,True
2026-09-04T09:00:00+07:00,S11,forward,32.4,45,407,0.51,SURVEI_SIMULASI,ok,True
2026-09-04T10:00:00+07:00,S11,forward,37.0,45,260,0.33,SURVEI_SIMULASI,ok,True
2026-09-04T11:00:00+07:00,S11,forward,37.2,45,252,0.31,SURVEI_SIMULASI,ok,True
2026-09-04T12:00:00+07:00,S11,forward,39.0,45,195,0.24,SURVEI_SIMULASI,ok,True
2026-09-04T13:00:00+07:00,S11,forward,38.9,45,197,0.25,SURVEI_SIMULASI,ok,True
2026-09-04T14:00:00+07:00,S11,forward,37.3,45,250,0.31,SURVEI_SIMULASI,ok,True
2026-09-04T15:00:00+07:00,S11,forward,37.7,45,237,0.3,SURVEI_SIMULASI,ok,True
2026-09-04T16:00:00+07:00,S11,forward,27.2,45,394,0.49,SURVEI_SIMULASI,penerima_pengalihan,True
2026-09-04T17:00:00+07:00,S11,forward,26.4,45,427,0.53,SURVEI_SIMULASI,penerima_pengalihan,True
2026-09-04T18:00:00+07:00,S11,forward,35.0,45,324,0.4,SURVEI_SIMULASI,ok,True
2026-09-04T19:00:00+07:00,S11,forward,33.0,45,387,0.48,SURVEI_SIMULASI,ok,True
2026-09-05T06:00:00+07:00,S11,forward,37.9,45,228,0.29,SURVEI_SIMULASI,ok,True
2026-09-05T07:00:00+07:00,S11,forward,34.3,45,346,0.43,SURVEI_SIMULASI,ok,True
2026-09-05T08:00:00+07:00,S11,forward,33.9,45,358,0.45,SURVEI_SIMULASI,ok,True
