id,lon,lat
4302049149,106.6032919,-6.2082233
4302049150,106.6090818,-6.2081964
4302049151,106.6015977,-6.2082266
4302049152,106.5977303,-6.2082034
4302049153,106.5980372,-6.208214
4307160953,106.6018794,-6.1852804
4302049155,106.6079004,-6.2082239
4302049156,106.6057659,-6.2082288
4307160964,106.6018457,-6.1855152
4302049158,106.6094972,-6.2082619
4307160963,106.5995434,-6.1854835
4302049160,106.6119309,-6.2082692
4307160969,106.6269772,-6.1856963
4302049161,106.6019094,-6.2083102
4307160965,106.5999004,-6.1855386
4302049164,106.6108893,-6.2083344
4307160967,106.6002285,-6.185585
4302049166,106.6122508,-6.2083525
4307160975,106.6018038,-6.1858076
4307160968,106.6005223,-6.1856265
4302049169,106.6022076,-6.2083825
4302049170,106.5950874,-6.2083842
4302049171,106.615441,-6.20839
4302049172,106.5953583,-6.2084015
4302049173,106.6158688,-6.2084077
4302049174,106.6060134,-6.2083999
4302049175,106.6167045,-6.2084312
4307160976,106.6020352,-6.1858403
4302049177,106.6081751,-6.2084113
4302049178,106.6093926,-6.208412
4302049179,106.61407,-6.2084152
4307160979,106.6027399,-6.1859399
4302049181,106.6129133,-6.2084277
4302049182,106.6125396,-6.2084303
4302049176,106.6047571,-6.2084147
4302049184,106.5983865,-6.2084654
4302049185,106.6089023,-6.2084604
4302049186,106.5987086,-6.2084708
4302049187,106.6025523,-6.2084671
4302049188,106.5990226,-6.208484
4302049189,106.5996242,-6.2084806
4302049190,106.595706,-6.2085116
4307160998,106.6016691,-6.1867459
4302049192,106.5968479,-6.2085284
4307160993,106.6017036,-6.1865056
4302049194,106.6028906,-6.2085502
4302049195,106.6051708,-6.2085519
4302049196,106.5980456,-6.2085589
4302049197,106.598379,-6.2085741
4302049198,106.6038037,-6.20859
4307161007,106.5984829,-6.1877679
4302049199,106.611847,-6.2085992
4302049201,106.5950855,-6.2086087
4302049202,106.6108098,-6.2086365
4307161002,106.6011615,-6.1869659
4302049204,106.6079744,-6.2087034
4302049205,106.6045612,-6.2086981
4307161005,106.599988,-6.1873998
4302049207,106.6147119,-6.2087338
4302049208,106.6144078,-6.208735
4302049209,106.6140732,-6.2087376
4302049210,106.6130634,-6.2087402
4302049211,106.6040543,-6.2087511
4302049206,106.6150829,-6.2087336
4302049213,106.615461,-6.2087499
4302049214,106.6086947,-6.2087657
4302049215,106.5990221,-6.2087945
4302049216,106.5947645,-6.2087867
4302049217,106.5994123,-6.2087846
4302049218,106.5950777,-6.2087947
4302049219,106.6050028,-6.2087985
4302049220,106.5952872,-6.2088099
4307160235,106.6052191,-6.1786959
4302049222,106.5953522,-6.2088128
4307160237,106.6049071,-6.1786934
8484949952,106.629492,-6.153234
8484949961,106.6290871,-6.1540047
4302049226,106.6060824,-6.2088288
4302049227,106.6070864,-6.2088625
4302049228,106.5977896,-6.2088592
4302049229,106.6066892,-6.2088672
4302049230,106.5983727,-6.20887
8484949964,106.6289255,-6.1539261
4302049232,106.6117689,-6.2088852
4302049233,106.6014703,-6.2088846
4307160239,106.6009573,-6.1787533
4302049236,106.6107272,-6.2089499
4302049237,106.5946591,-6.2089746
4302049238,106.5947591,-6.2089724
4302049239,106.607791,-6.2089701
4302049240,106.5950845,-6.2089803
4302049241,106.6043704,-6.2089868
4302049242,106.6052748,-6.2089839
4302049243,106.6063588,-6.2090164
4302049244,106.6110571,-6.2090349
4307160241,106.6175901,-6.1788501
4302049246,106.6073533,-6.2090446
4302049248,106.6140712,-6.2090592
4302049249,106.5952844,-6.2090606
4302049251,106.595703,-6.2090692
4302049252,106.6133639,-6.2090725
4302049253,106.6059225,-6.2090786
4302049254,106.6113542,-6.2091115
6290804707,106.6848307,-6.1411142
4302049256,106.6034344,-6.2091016
4302049257,106.6127253,-6.2091308
4302049259,106.5946544,-6.2091639
4302049260,106.60648,-6.2091952
4302049261,106.5950796,-6.2091705
4302049263,106.6117,-6.209207
4302049265,106.6013969,-6.2092189
4302049266,106.6076147,-6.2092267
4302049268,106.6042135,-6.2092448
4302049270,106.6016959,-6.2092927
4302049271,106.6120142,-6.2092949
4302049272,106.6087905,-6.2092835
4302049273,106.6066617,-6.2093189
4302049274,106.6057681,-6.2093197
4302049275,106.5952759,-6.209327
4302049276,106.6140834,-6.2093579
4302049277,106.5956989,-6.2093365
4307160248,106.6046574,-6.1790463
4302049279,106.594697,-6.2093525
4302049280,106.6150894,-6.209354
4302049281,106.6154629,-6.2093568
4302049282,106.6157725,-6.2093528
4302049283,106.6123027,-6.2093677
4302049284,106.5990129,-6.2093548
4302049285,106.5950727,-6.2093645
4302049286,106.6067302,-6.2093712
4302049287,106.603256,-6.2093503
4307160250,106.6048881,-6.1790543
4302049289,106.6096182,-6.209385
4302049290,106.6133534,-6.2093156
4302049291,106.607879,-6.2094107
4302049292,106.5971593,-6.2094112
4302049293,106.6126498,-6.2094514
8547995663,106.624939,-6.151726
4302049296,106.6028025,-6.2094834
4302049297,106.6045514,-6.2094853
4302049298,106.6116189,-6.2095319
4302049299,106.6069302,-6.2095085
4302049300,106.6013041,-6.2095068
4302049301,106.6016238,-6.2095248
4302049302,106.6086183,-6.2095366
4302049303,106.5947782,-6.2095523
4302049304,106.5949059,-6.2095554
4307160253,106.6132647,-6.1791403
4302049306,106.5950653,-6.2095613
8482721817,106.670242,-6.1498055
4302049308,106.5951379,-6.2095651
4302049309,106.5952732,-6.2095692
4302049310,106.6070077,-6.2095633
4302049311,106.5953363,-6.2095722
4302049312,106.5956882,-6.2095833
4302049305,106.5983765,-6.209551
4302049314,106.608136,-6.2095896
4302049315,106.6098935,-6.2095927
4302049316,106.6023861,-6.2096303
4302049317,106.6071192,-6.2096443
4302049318,106.6030618,-6.2096689
4302049319,106.6048147,-6.2096631
4302049321,106.6135748,-6.2096849
4302049322,106.6144218,-6.2097023
4302049323,106.6147302,-6.2096957
4302049324,106.6150919,-6.209693
4302049325,106.6072605,-6.2097418
4302049326,106.6125802,-6.2097688
4302049327,106.6026163,-6.2097687
4302049328,106.6139091,-6.2097779
4302049329,106.6015473,-6.2097783
4302049330,106.6101609,-6.2097775
4302049331,106.6003056,-6.2098028
4302049332,106.6084388,-6.2098005
4302049333,106.6115385,-6.2098232
4302049336,106.6022468,-6.2098419
4302049337,106.6033215,-6.2098345
4302049339,106.6006214,-6.2098907
4302049340,106.6083807,-6.209886
4302049341,106.5964354,-6.2099181
4302049342,106.5968237,-6.2099208
6317543487,106.6762263,-6.1911724
4302049344,106.5996785,-6.2099418
4302049345,106.6071197,-6.2099357
4302049346,106.6028755,-6.2099332
4302049343,106.604633,-6.2099266
4302049348,106.6134964,-6.2099951
4302049349,106.610811,-6.2100211
4302049347,106.6059489,-6.2099591
4302049350,106.5999049,-6.2100052
6317543488,106.6761551,-6.1918379
4302049353,106.6053221,-6.2100162
6317543495,106.6786002,-6.1749097
4302049354,106.5960276,-6.2100233
4302049356,106.6061883,-6.2100225
6317543497,106.678981,-6.1732836
6317543493,106.6779488,-6.177657
6317543494,106.6782577,-6.1764671
4302049360,106.6011445,-6.2100316
6317543502,106.6767116,-6.1823912
4302049362,106.6125005,-6.210071
4302049363,106.5951259,-6.2100564
4302049364,106.6070271,-6.2100631
4302049365,106.5953282,-6.2100662
4302049366,106.6110941,-6.210106
4302049369,106.6002236,-6.2100995
4302049370,106.6065154,-6.2101091
4302049372,106.6074161,-6.2101286
6317543517,106.6757818,-6.1916791
4302049375,106.6114456,-6.2101903
4302049376,106.6094064,-6.2101633
4302049379,106.6055771,-6.2101913
4307160268,106.6200926,-6.1793181
4302049381,106.6069841,-6.2102331
6317543526,106.6794626,-6.1711407
4302049384,106.5968176,-6.2102671
4302049388,106.6076618,-6.2102885
6317543532,106.6788288,-6.1739322
7070158958,106.5873321,-6.1947751
4302049390,106.6039873,-6.2102955
4302049395,106.6020244,-6.2103245
6317543539,106.6781103,-6.1770601
4302049397,106.6010564,-6.210352
4302049398,106.6034627,-6.2103486
4302049399,106.6144247,-6.2103695
4302049400,106.6147419,-6.2103609
4302049401,106.6160884,-6.2103569
4302049402,106.6158007,-6.2103482
4307160272,106.6178305,-6.1793869
4302049404,106.6154773,-6.2103544
4302049405,106.612401,-6.2104218
6317543550,106.6766951,-6.1836011
4302049406,106.6022614,-6.2103965
4302049407,106.6059088,-6.2104189
4302049408,106.5953219,-6.2104203
8548257922,106.6836103,-6.191463
4302049411,106.6013415,-6.2104461
4307160274,106.6019809,-6.1793805
4302049414,106.6137455,-6.210492
4302049415,106.6080022,-6.2104802
6317543558,106.6762902,-6.187407
4307160275,106.6158399,-6.1793981
4307160276,106.6144297,-6.1794174
6317543565,106.6760247,-6.1899061
6317543568,106.6758252,-6.1915636
6317543569,106.679351,-6.171101
6317543571,106.6784846,-6.1748989
6317543572,106.6783686,-6.1748889
4302049429,106.6096347,-6.2105992
6317543578,106.6759677,-6.1895305
6317543579,106.6758125,-6.1893687
4302049436,106.609952,-6.2106727
6317543581,106.6758688,-6.1895125
6317543580,106.6758259,-6.1895047
6317543582,106.6760206,-6.1895397
6317543585,106.6757175,-6.1908981
4302049442,106.6058202,-6.2107277
6317543587,106.6670497,-6.189562
6317543589,106.6670437,-6.1898607
6317543590,106.6670066,-6.1899087
6317543591,106.6676425,-6.1901961
6317543592,106.6685429,-6.1906554
4307160282,106.6022173,-6.1794766
6317543594,106.6663402,-6.1891327
6317543595,106.6662091,-6.1895408
2967081133,106.5903469,-6.1735629
13070766256,106.6056488,-6.1801934
6317543601,106.6787542,-6.173247
6317543600,106.678839,-6.1732623
6317543602,106.6779442,-6.1745057
13070766259,106.6057652,-6.1798356
13070766257,106.6056935,-6.1801002
6317543606,106.67824,-6.1760659
6317543607,106.6781768,-6.17605
4307160285,106.6183585,-6.1795128
5460725944,106.5786856,-6.1310155
6317543608,106.6776259,-6.1783766
6317543611,106.6775492,-6.1783596
6317543612,106.6776638,-6.1783805
4307160286,106.6151194,-6.1794856
6317543614,106.6777748,-6.1775973
6317543613,106.6778512,-6.1776147
4307160287,106.6024367,-6.1795299
6317543619,106.675952,-6.1895763
6317543620,106.6758586,-6.1895578
6317543622,106.6761624,-6.1898523
6317543623,106.6751225,-6.1759843
4307160289,106.6169856,-6.1795806
4307160290,106.6195512,-6.1795847
4307160291,106.6026629,-6.1795913
4307160292,106.6201154,-6.1795967
4307160294,106.6166339,-6.1796261
4302049510,106.5956573,-6.2114366
4307160295,106.6179766,-6.1796236
4307160297,106.6155256,-6.1796739
4307160298,106.6028882,-6.1796797
4302049532,106.6090122,-6.211742
4307160300,106.6169425,-6.1797391
4302049544,106.6021243,-6.2119043
4307160301,106.6031128,-6.1797394
9510457610,106.655096,-6.165477
9510457609,106.655022,-6.165471
4307160303,106.6158347,-6.1797931
4307160304,106.6183537,-6.1797821
4307160307,106.603324,-6.1797975
4307160308,106.6195462,-6.1798087
8502645048,106.6730112,-6.1877564
4307160311,106.6006162,-6.1798343
13078499647,106.5950527,-6.1487141
8502645056,106.672394,-6.1876474
13078499649,106.5934901,-6.1485845
13078499648,106.5951382,-6.1487212
13078499652,106.5967517,-6.1489125
4307160313,106.6195455,-6.1798406
4302049605,106.5965916,-6.2124353
4307160314,106.6199222,-6.1798434
8509067604,106.6297855,-6.1726385
8810402137,106.6322172,-6.1779298
4307160318,106.6035621,-6.1798954
8810402144,106.632535,-6.1774496
4307160319,106.5978385,-6.1799176
4307160320,106.6161616,-6.1799263
4307160321,106.6168953,-6.1799123
4307160322,106.6076763,-6.1797274
4307160327,106.5991874,-6.1799594
4307160329,106.603774,-6.1799861
4307160330,106.6082717,-6.1799994
4307160331,106.599404,-6.1800136
8509723043,106.6657689,-6.1914166
7232295342,106.6119501,-6.1879564
4307160334,106.6018888,-6.1800436
7232295345,106.6126424,-6.1875847
4307160338,106.6021281,-6.1800736
12184870849,106.6702099,-6.184516
8482853322,106.6661336,-6.1479066
4307160341,106.6023548,-6.1801036
12184870852,106.6692089,-6.1833515
4307160342,106.6015938,-6.1800896
4307160343,106.6039859,-6.1801034
12184870854,106.6689488,-6.1834553
12184870855,106.6695664,-6.1834342
12184870856,106.669894,-6.1841238
4307160346,106.6025888,-6.1801369
9432470003,106.6731687,-6.1784288
9432470004,106.6729692,-6.1783962
4302049781,106.6094258,-6.2140129
8548258296,106.6684645,-6.1866208
8548258297,106.6683197,-6.1870074
4307160349,106.6028181,-6.1801656
4307160350,106.616827,-6.1801634
4307160351,106.6088752,-6.1801807
4307160352,106.6091904,-6.1802274
4307160353,106.6030508,-6.1802029
4307160355,106.6032627,-6.1802316
7612273178,106.6752559,-6.1582622
12138713633,106.683051,-6.1455519
2967081510,106.59147,-6.1733191
2967081511,106.5909908,-6.1733048
12138713639,106.684798,-6.1452065
11464610346,106.6814981,-6.1427641
4307160359,106.6168229,-6.1802421
4307160360,106.6079581,-6.1802455
4307160361,106.6082638,-6.1802515
4307160362,106.6085773,-6.1802576
4307160363,106.6035021,-6.1802709
8482067010,106.6204624,-6.1825742
8482067012,106.619995,-6.1823935
4307160365,106.5969325,-6.1802877
4307160366,106.6179931,-6.180286
4307160367,106.6037274,-6.1803056
4307160370,106.5990882,-6.1803981
4307160371,106.6039507,-6.1803349
10798895769,106.5870407,-6.1391474
4307160381,106.6151157,-6.1803847
4307160382,106.6124147,-6.1804099
8523485859,106.6628802,-6.2062972
4307160383,106.6122995,-6.1804075
9126548146,106.6122265,-6.1909134
9126548148,106.6118149,-6.1909113
11365913274,106.6325256,-6.2062865
8509330108,106.5984455,-6.1439283
8485343936,106.6270258,-6.1733597
10246296292,106.5910359,-6.1874181
10246296293,106.5917271,-6.187598
8547472122,106.6818541,-6.1954271
11335242569,106.6302581,-6.2086379
8485859523,106.6760512,-6.1807236
3510375266,106.6448798,-6.1660456
8785367908,106.616498,-6.1401418
3510375269,106.638717,-6.1520584
8785367909,106.6162714,-6.1402148
3510375275,106.6419375,-6.1575775
8485859528,106.675972,-6.1809522
3510375285,106.6441087,-6.1618876
3510375286,106.6440604,-6.1618879
5636546381,106.6747849,-6.1771595
9106756517,106.5867137,-6.1935685
9106756522,106.5866636,-6.1934985
9106756524,106.5868321,-6.1937312
12165583800,106.6726162,-6.13892
7229150147,106.6729071,-6.1566899
5638722499,106.6821913,-6.1858568
5638722502,106.682408,-6.1854541
5638722503,106.6830008,-6.18918
5638722504,106.6828106,-6.1891782
5638722505,106.6774622,-6.1854816
5638722506,106.6774835,-6.1853481
7229281228,106.6708192,-6.1576062
5638722509,106.6753864,-6.1852726
5638722510,106.67539,-6.1852528
5638722511,106.6754061,-6.1851135
5638722512,106.6744048,-6.1853646
5638722513,106.6743727,-6.1852623
5638722514,106.6728372,-6.1864306
5638722515,106.6728031,-6.1863104
5638722516,106.6702443,-6.1862041
5638722517,106.670256,-6.1860867
5638722518,106.6682083,-6.1859212
5638722519,106.668224,-6.1857921
11046097871,106.6491318,-6.1839488
7229281246,106.6708705,-6.1570488
7229150176,106.6728225,-6.1547121
7229281253,106.6699424,-6.1536087
7229281254,106.6775317,-6.1558274
7229281262,106.6757548,-6.1574798
7229281267,106.6751342,-6.1580925
7229281268,106.6769336,-6.1598609
8548520947,106.6205455,-6.1400494
8789431354,106.634454,-6.1927345
5638722622,106.674753,-6.1911059
5638722624,106.674906,-6.190688
5638722625,106.6791263,-6.1810769
5638722626,106.6786784,-6.1809525
5638722627,106.6685986,-6.1822187
5638722629,106.6724317,-6.186339
5638722630,106.6724704,-6.1859754
5638722631,106.6694503,-6.18911
5638722632,106.6705285,-6.1871447
5638722633,106.6701605,-6.1871006
5638722635,106.6682298,-6.1869848
5638722637,106.6692719,-6.189518
5638722640,106.6694589,-6.1893813
5638722642,106.6697748,-6.18935
5638722643,106.6745874,-6.1871014
12843488341,106.6358962,-6.1918989
5638722646,106.6758192,-6.18955
5638722647,106.6760136,-6.1895885
5638722650,106.6734575,-6.1904993
5638722651,106.6735291,-6.1901662
5638722652,106.6731732,-6.1899207
5638722653,106.6731866,-6.189782
5638722654,106.673312,-6.189828
5638722656,106.672624,-6.1897207
5638722657,106.6720265,-6.190766
5638722658,106.6721566,-6.1909833
5638722662,106.6732125,-6.1909974
5638722666,106.6699197,-6.1912271
5638722667,106.670204,-6.1905046
5638722668,106.6689031,-6.189866
5638722669,106.6685641,-6.1906084
5638722670,106.669434,-6.1940451
5638722671,106.6695763,-6.1937258
5638722673,106.6716483,-6.1945965
5638722674,106.671126,-6.1929892
5638722675,106.676677,-6.1922817
5638722677,106.675736,-6.1922626
5638722678,106.6763294,-6.1917849
5638722685,106.6765642,-6.1917151
5638722688,106.677285,-6.1949831
5638722689,106.6768308,-6.1950495
5638722691,106.6760834,-6.1936378
5638722692,106.6759453,-6.1936563
5638722693,106.6827108,-6.192742
5638722697,106.6835225,-6.1940832
5638722698,106.6775103,-6.1928325
5638722699,106.6796189,-6.1869514
5638722700,106.679589,-6.1871901
5638722701,106.6796485,-6.1867008
5638722703,106.6806194,-6.1856401
5638722707,106.6807755,-6.1851707
5638722708,106.6835084,-6.1938425
5638722709,106.6831624,-6.1938478
5638722710,106.6803762,-6.1950204
5638722711,106.6800766,-6.1947867
5638722712,106.6805311,-6.1954511
5638722713,106.6826079,-6.1941912
5638722714,106.6820946,-6.1935809
5638722715,106.6823553,-6.1940619
5638722716,106.6826849,-6.1936992
5638722717,106.6825082,-6.193752
13072077979,106.5848145,-6.1487965
5638722719,106.6830195,-6.1937932
6711547052,106.6568891,-6.1553253
2967082157,106.5891698,-6.173951
5638722734,106.6820595,-6.1947921
5638722735,106.6824791,-6.1945372
2967082158,106.5891652,-6.1740705
5638722733,106.6821639,-6.1949991
5638722737,106.6823543,-6.1943171
5638722738,106.6821438,-6.1944645
5638722740,106.6822686,-6.1946676
5638722741,106.6820197,-6.1942576
5638722739,106.6815143,-6.1948494
5638722742,106.6815313,-6.194878
5638722743,106.6809587,-6.1952138
5638722745,106.6812605,-6.1944385
5638722746,106.6819975,-6.1940095
4307160489,106.6196232,-6.1804614
5638722747,106.6807678,-6.18925
5638722748,106.6803172,-6.1890365
5638722749,106.6828192,-6.1891632
8499238080,106.6012403,-6.2063505
5638722752,106.6828492,-6.1894167
5638722753,106.6823583,-6.1890891
4307160491,106.6151036,-6.180468
5638722759,106.682378,-6.1883585
5638722760,106.6799179,-6.1809479
8481936585,106.6288765,-6.189374
5638722763,106.679711,-6.1806982
5638722764,106.6774627,-6.1813182
8481936589,106.6291688,-6.1893274
5638722766,106.6756516,-6.1833393
5638722767,106.6757105,-6.1830969
5638722772,106.6710153,-6.1822835
5638722773,106.6711993,-6.1823514
5638722775,106.6712567,-6.1822102
5638722776,106.6722733,-6.1827942
5638722777,106.6723484,-6.1825999
5638722778,106.6724047,-6.1826249
5638722782,106.671879,-6.1825942
5638722783,106.6823007,-6.1795583
5638722786,106.6823681,-6.1810594
4307160497,106.6161468,-6.1805209
5638722787,106.6827517,-6.1844222
5638722794,106.6835752,-6.1849857
5638722795,106.6817495,-6.1827902
5638722796,106.6816641,-6.1830207
5638722797,106.681332,-6.1829196
5638722798,106.6812714,-6.1832031
4307160500,106.6168079,-6.1805345
4307160501,106.6071694,-6.1805684
4307160503,106.617994,-6.1805774
4307160504,106.6204439,-6.180582
8555861258,106.6648268,-6.1877607
4307160505,106.6076213,-6.1805816
6563173645,106.6433027,-6.165465
6563173647,106.6427189,-6.1664226
4307160508,106.6085651,-6.1806091
4307160509,106.6008877,-6.1805996
4307160510,106.6088615,-6.1806177
8548259132,106.6826102,-6.1915573
4307160515,106.5990599,-6.1806329
4307160517,106.6012128,-6.1806595
7803245907,106.6210459,-6.1807033
10586035548,106.6745063,-6.1847552
4307160527,106.6123249,-6.1807033
4307160528,106.611814,-6.1807271
4307160529,106.6117137,-6.1807269
8555990485,106.6798009,-6.174917
5209855388,106.6566619,-6.1632559
4307160534,106.5966225,-6.180755
4307160535,106.6036157,-6.1807674
5209855397,106.6577069,-6.1631097
9189201324,106.5909902,-6.1784542
5619193263,106.5818962,-6.1885234
8555990491,106.6795651,-6.1757974
12156278202,106.6704743,-6.1430336
8555990492,106.6795538,-6.1758708
4307160546,106.5990271,-6.1808613
4307160548,106.6167953,-6.1808561
4307160551,106.5992425,-6.1808883
4307160552,106.5997668,-6.1808946
8503432698,106.6727896,-6.1428922
4307160553,106.6079528,-6.1808958
4307160556,106.6179951,-6.1809144
4307160557,106.6091461,-6.1809258
4307160568,106.6116489,-6.1810614
4307160569,106.6113855,-6.1810626
7133861467,106.6846575,-6.1750264
7133861472,106.6850744,-6.1754807
10253637250,106.6507049,-6.1359617
6118708890,106.6394211,-6.1716356
6118708891,106.6393822,-6.171389
6118708893,106.6394131,-6.1715836
6317414052,106.669976,-6.174333
6317414053,106.6662517,-6.1890167
3010729638,106.6308727,-6.1579562
8502384295,106.6555799,-6.1824532
13070243496,106.58786,-6.1490258
3010729641,106.6302357,-6.1570555
8502384294,106.6556107,-6.1823535
6317414056,106.6653787,-6.18953
6317414059,106.6659164,-6.1900673
3010729645,106.6294062,-6.1566408
6317414062,106.6660546,-6.189534
4307160587,106.596558,-6.181226
6317414055,106.6660941,-6.1894856
6317414065,106.6759479,-6.1825822
6317414066,106.6759077,-6.1809049
4307160590,106.5970109,-6.1812887
6317414071,106.677643,-6.1770996
3010729659,106.6283374,-6.1546634
6317414080,106.6760109,-6.1781053
4307160593,106.5972235,-6.1813184
4307160595,106.6026486,-6.1813622
4307160603,106.6177255,-6.1814247
8481937219,106.6290173,-6.1888407
8481937221,106.6292519,-6.1888607
9524221778,106.6832316,-6.1607694
8553764717,106.6502443,-6.1499766
12184590192,106.6453684,-6.1659287
12184590193,106.6447754,-6.1656488
12184590196,106.644767,-6.1627528
12184590198,106.644103,-6.1626532
11113076623,106.6659413,-6.1704539
11113076625,106.6651252,-6.170629
4307160635,106.6138756,-6.1816596
4307160636,106.6283329,-6.1816576
7229544364,106.6759174,-6.1933845
7229544365,106.6759685,-6.1933818
7802984381,106.6169405,-6.1951793
1838684129,106.6387198,-6.1519963
5209855975,106.6636011,-6.204086
1838684137,106.6440809,-6.1610458
5209855978,106.6633214,-6.2041553
1838684139,106.6315865,-6.1593215
5209855985,106.6623551,-6.2053119
1838684152,106.6326664,-6.1574848
1838684157,106.6327378,-6.153665
11946825728,106.6413588,-6.1617943
7221680138,106.6654873,-6.1999702
7221680140,106.6653733,-6.1998309
7237802002,106.6254164,-6.1636299
8521521179,106.6038823,-6.1787383
7221811267,106.6405171,-6.1387657
7221811268,106.6398786,-6.1371717
7221811272,106.6339033,-6.1374224
7221811273,106.6339631,-6.1375669
4307160671,106.6134607,-6.1818029
6309943381,106.6323594,-6.1484992
6309943382,106.6323801,-6.1481951
6309943383,106.6325499,-6.1482192
6309943384,106.6269332,-6.1474085
6309943385,106.6247714,-6.1469271
6309943386,106.6259234,-6.1471839
6309943387,106.6267444,-6.1477563
6309943388,106.6246937,-6.1473045
6309943389,106.6258468,-6.1475458
6309943391,106.6213717,-6.1420402
6309943392,106.6220604,-6.1405575
6309943393,106.6219296,-6.1409343
6309943402,106.6277237,-6.1472125
12098607212,106.6620842,-6.2008902
4307160677,106.5957982,-6.1818114
12098607215,106.6620695,-6.2007743
12098607223,106.6614554,-6.2006981
4307160686,106.6082688,-6.1818737
4307160688,106.6135464,-6.1818773
6320298150,106.6426895,-6.188461
4307160691,106.596465,-6.1819058
4307160692,106.6015769,-6.1819066
4307160693,106.6277924,-6.181921
4307160694,106.5967217,-6.1819421
6317414607,106.6742741,-6.1733218
4307160697,106.608497,-6.1819809
4307160698,106.6088496,-6.1819853
4307160699,106.6093473,-6.1819916
6317414622,106.672738,-6.1755983
6317414623,106.6726662,-6.1755896
6317414627,106.6709322,-6.1719717
4307160705,106.6272265,-6.1820423
6317414650,106.6663376,-6.1745103
6319905021,106.6265336,-6.178481
7119968511,106.6341738,-6.1697123
4307160706,106.5974012,-6.1820382
7119968513,106.6347356,-6.170206
4307160707,106.6105281,-6.182042
4307160708,106.6000216,-6.1820524
6317414666,106.6670483,-6.1834115
4307160709,106.595824,-6.1820753
4307160710,106.6015462,-6.1821239
8488753440,106.6784847,-6.2075631
7231904039,106.6437151,-6.1596415
5504244008,106.6688883,-6.196691
9523829031,106.6852216,-6.1612902
5504244010,106.6693333,-6.1964437
5504244009,106.6693222,-6.196703
4307160715,106.5983677,-6.1821732
9523829037,106.6810137,-6.164078
9523829036,106.6810776,-6.1641101
7231904044,106.6424467,-6.1588505
5504244016,106.6699505,-6.1960991
5504244017,106.6699547,-6.195997
4307160716,106.6072956,-6.1821898
5504244019,106.6701999,-6.1963477
5504244020,106.6697527,-6.1967057
5504244018,106.670318,-6.196357
9523829041,106.6810114,-6.16256
9523829042,106.6812847,-6.1625647
7064394040,106.6034344,-6.2051199
9523829040,106.681251,-6.163468
7064394044,106.6012551,-6.2007362
4307160720,106.6093527,-6.1822227
4307160722,106.6088464,-6.1822273
4307160723,106.6084756,-6.1822307
4307160724,106.5988317,-6.1822377
8484821340,106.6634294,-6.1527627
4307160727,106.5992825,-6.1823004
8484821353,106.6631578,-6.1519913
10096220525,106.6696844,-6.1548208
10096220526,106.6712827,-6.1547615
10096220527,106.6734832,-6.1546991
4307160729,106.5958789,-6.182346
10096220531,106.6749136,-6.1559794
10096220532,106.6752807,-6.1588971
4307160731,106.6015138,-6.1823536
4307160732,106.6165199,-6.1824246
4307160734,106.5961426,-6.1823857
4307160735,106.6168337,-6.1824026
8489012081,106.6081645,-6.1855821
4307160736,106.6112677,-6.1824219
12211984801,106.6380925,-6.1558821
12211984803,106.6371088,-6.1564695
12211984805,106.6379615,-6.1559578
12211984806,106.6401388,-6.154443
12211984807,106.6400857,-6.1543563
12211984808,106.6401622,-6.1544813
12211984809,106.6400752,-6.154339
8489012086,106.6084096,-6.185935
12205693352,106.6397917,-6.1621342
4307160741,106.6072916,-6.1824367
6322526645,106.6199027,-6.1937896
4307160743,106.6084756,-6.1824532
4307160745,106.6088433,-6.1824543
4307160747,106.6093473,-6.1824558
4307160749,106.6282766,-6.1825276
13070375383,106.6537003,-6.2085563
4307160750,106.6006705,-6.1824996
13070375391,106.6534328,-6.2084083
4307160752,106.6009538,-6.1825369
5439101419,106.6120691,-6.1792923
4307160753,106.6012456,-6.1825753
6701980142,106.6277114,-6.1608147
4307160755,106.6273637,-6.1825809
7278828024,106.634039,-6.1921006
8555862542,106.679452,-6.176588
8555862543,106.6795039,-6.176581
4307160761,106.6168766,-6.182666
4307160764,106.6082489,-6.1826739
4307160767,106.6088401,-6.1826841
4307160768,106.6165119,-6.1826883
7128750650,106.6590633,-6.1944802
7128750651,106.6591677,-6.194043
7128750652,106.6588953,-6.1937398
7128750653,106.6588617,-6.1939605
7128750654,106.6587975,-6.1942199
7128750655,106.6587677,-6.1943398
4307160770,106.6163445,-6.1827082
7128750660,106.6582396,-6.1942705
7128750661,106.6583214,-6.1938561
7128750663,106.6580396,-6.1937089
7128750664,106.6581233,-6.1925484
2027821700,106.6312902,-6.1673392
2027821702,106.6301681,-6.1676767
2027821704,106.6326839,-6.1679225
8552192660,106.6826494,-6.1701117
2027821721,106.6278937,-6.1682624
8527813273,106.6315144,-6.2072818
2027821731,106.6265914,-6.1684388
4307160791,106.6021915,-6.1829714
9756351147,106.6443629,-6.1588922
9756351150,106.6447563,-6.1589822
4307160792,106.6072831,-6.1829753
2027821744,106.6277018,-6.1692457
4307160793,106.5968006,-6.1829767
2027821753,106.627599,-6.169871
4307160794,106.6169755,-6.1829773
8485477054,106.6318819,-6.1627396
8485477055,106.6319872,-6.1622976
8485477056,106.6313709,-6.1627248
4307160796,106.626833,-6.1830282
2027821763,106.627638,-6.1716523
4307160797,106.5970265,-6.183009
8482855625,106.6655604,-6.1473267
4307160798,106.5972611,-6.1830425
8482855638,106.6654562,-6.1480938
